series_id,status,path,order,seasonal_order,aic,mape,n_obs
남원공장|우동|곰팡이,success,artifacts\models\base_monthly\남원공장_우동_곰팡이.pkl,"(0, 0, 2)","(0, 1, 1, 12)",21.952434015731097,100.0,36
남원공장|우동|인체이물류,success,artifacts\models\base_monthly\남원공장_우동_인체이물류.pkl,"(0, 0, 1)","(0, 1, 1, 12)",22.573060842896112,99.84866106010709,36
남원공장|우동|기타이물류,success,artifacts\models\base_monthly\남원공장_우동_기타이물류.pkl,"(0, 0, 2)","(0, 1, 1, 12)",4.226799731904464,1.765723429237398,36
남원공장|우동|포장불량,success,artifacts\models\base_monthly\남원공장_우동_포장불량.pkl,"(0, 0, 2)","(1, 1, 1, 12)",26.023429464580843,100.0,36
남원공장|우동|합성수지류,success,artifacts\models\base_monthly\남원공장_우동_합성수지류.pkl,"(0, 0, 2)","(1, 1, 1, 12)",17.39233718952699,96.08609933256601,36
논산1공장|가정용다담|기타이물류,success,artifacts\models\base_monthly\논산1공장_가정용다담_기타이물류.pkl,"(1, 0, 1)","(0, 1, 1, 12)",25.151706840288405,100.0,36
논산1공장|고추장가정용|변화,success,artifacts\models\base_monthly\논산1공장_고추장가정용_변화.pkl,"(0, 0, 2)","(1, 1, 1, 12)",45.68611591337931,100.0,36
논산1공장|일반 국물|인체이물류,success,artifacts\models\base_monthly\논산1공장_일반 국물_인체이물류.pkl,"(0, 0, 2)","(0, 1, 1, 12)",26.177734336144386,0.49999993924417985,36
논산1공장|일반 국물|기타이물류,success,artifacts\models\base_monthly\논산1공장_일반 국물_기타이물류.pkl,"(2, 0, 2)","(0, 1, 1, 12)",5.85799604223071,100.0,36
논산1공장|일반 국물|합성수지류,success,artifacts\models\base_monthly\논산1공장_일반 국물_합성수지류.pkl,"(0, 1, 2)","(0, 1, 1, 12)",23.369908005587828,100.0,36
논산1공장|프리미엄 국물|동물성이물,success,artifacts\models\base_monthly\논산1공장_프리미엄 국물_동물성이물.pkl,"(1, 1, 1)","(1, 1, 1, 12)",24.2427589277965,0.7977212103418032,36
논산1공장|프리미엄 국물|인체이물류,success,artifacts\models\base_monthly\논산1공장_프리미엄 국물_인체이물류.pkl,"(0, 0, 2)","(1, 1, 1, 12)",20.89320821426478,7.66223938056545,36
논산1공장|프리미엄 국물|합성수지류,success,artifacts\models\base_monthly\논산1공장_프리미엄 국물_합성수지류.pkl,"(2, 0, 0)","(1, 1, 0, 12)",28.72556548054908,100.0,36
논산1공장|하선정액젓업소용|관능,success,artifacts\models\base_monthly\논산1공장_하선정액젓업소용_관능.pkl,"(1, 0, 2)","(1, 0, 0, 12)",-560.9004727418948,1.1064678481576724e-10,36
논산1공장|고추장가정용|관능,success,artifacts\models\base_monthly\논산1공장_고추장가정용_관능.pkl,"(2, 0, 1)","(1, 1, 0, 12)",-160.77220897457926,2.147363045291649e-05,36
