rank,series_id,ews_score,level,f1_ratio,f2_conf,f3_season,f4_ampl,f5_inflect,candidate,rationale
128,씨푸드_성남|삼호부산|포장불량,0.69994238176555,MEDIUM,1.9135234270242298,0.6533513431961602,0.13687728796776485,1.0,0.14085904245475275,False,증가율1.9x; 큰진폭1.00
129,소디프|냉장스낵|인체이물류,0.699270210909599,MEDIUM,1.207780753149502,0.7502698563788388,0.16876680501378447,1.0,0.722717701593687,False,큰진폭1.00; 변곡위험0.72
130,삼해상사(김포)|국판삼해김|성분,0.6987714854952509,MEDIUM,1.7174864100569787,0.6249995751310982,0.19606546514905868,1.0,0.2635231383473649,False,증가율1.7x; 큰진폭1.00
131,진천BC|적전류|인체이물류,0.6981630195326067,MEDIUM,1.3741365499522793,0.5980790823527531,0.33430171285301535,1.0,0.4166666666666666,False,큰진폭1.00
132,부산공장|프리미엄덮밥|합성수지류,0.6981469465963641,MEDIUM,1.2068109064665231,0.5953457312403078,0.43843711698482385,1.0,0.4297588526078306,True,큰진폭1.00
133,진천)두부|국산콩두부|기타,0.6972162777343893,MEDIUM,1.8612370168006322,0.6248480852357596,0.09512344639808668,1.0,0.2635231383473649,False,증가율1.9x; 큰진폭1.00
134,진천BC|비엔나|동물성이물,0.6950725021132832,MEDIUM,1.4342913503161678,0.652233469502541,0.34404338859055167,1.0,0.2858309752375147,False,큰진폭1.00
135,진천BC|비비고썰은김치|기타이물류,0.6929013235014589,LOW_CONF,1.4619544061043128,0.0,0.16836814093532132,1.0,1.0,False,큰진폭1.00; 변곡위험1.00; 낮은신뢰도0.00
136,남원공장|(냉동)중화면|제품,0.6927906017033457,MEDIUM,1.78063556134289,0.7356843119975205,0.15293937220876783,1.0,0.15214515486254615,False,증가율1.8x; 큰진폭1.00
137,진천)육가공|슬라이스|포장불량,0.6925953732336405,MEDIUM,1.883074433188923,0.5901472861337285,0.15920900043323896,1.0,0.14847846772912465,False,증가율1.9x; 큰진폭1.00
138,남원공장|냉면|제품,0.6903951722343626,MEDIUM,1.374938778665168,0.5166332542973404,0.3995701553758365,1.0,0.3402069087198858,False,큰진폭1.00
139,논산1공장|프리미엄 국물 사골|벌레류,0.689324321253792,MEDIUM,1.520365440770523,0.8333321606915705,0.11905269915319593,1.0,0.37267799624996495,False,증가율1.5x; 큰진폭1.00
140,진천BC|파우치 죽(일반)|팽창,0.6891055272471571,LOW_CONF,2.0000000033451655,0.0,0.1303517552604133,1.0,0.5,False,증가율2.0x; 큰진폭1.00; 변곡위험0.50; 낮은신뢰도0.00
141,부산공장|잡곡|합성수지류,0.6877359934539199,MEDIUM,1.4681807396365365,0.54215617449414,0.3374355795427506,1.0,0.30772872744833185,False,큰진폭1.00
142,인천1)당|국판당 소물|기타이물류,0.6870232658198796,LOW_CONF,2.5822919777791458,0.0,0.06854956754683486,1.0,0.0,False,증가율2.6x; 큰진폭1.00; 낮은신뢰도0.00
143,공주공장|된장가정용|맛,0.6869656697227122,LOW_CONF,2.452287063562206,0.0,0.15502752336757,1.0,0.0,False,증가율2.5x; 큰진폭1.00; 낮은신뢰도0.00
144,교동(HMR)_1공장|일반 국물|팽창,0.6861486886304422,MEDIUM,1.452289338125336,0.9298236600370692,0.07627979555493809,1.0,0.4166666666666666,False,큰진폭1.00
145,진천BC|백미|벌레류,0.6850584417847,MEDIUM,1.0468506645659599,0.5760869461358646,0.5651786602442956,1.0,0.34860834438919813,True,큰진폭1.00
