series_id,total_score,growth_score,volatility_score,seasonality_score,acceleration_score,forecast_mean,historical_mean,forecast_max,historical_max,growth_rate_pct,details,rank
상신(2공장_튀김)|까스류|합성수지류,0.0,0.0,0.0,0.0,0.0,0.07944632343739291,0.3611111111111111,0.09645791441986157,2.0,-77.99947966349119,"{'weights': {'growth': 0.35, 'volatility': 0.25, 'seasonality': 0.2, 'acceleration': 0.2}, 'recent_slope': 0.0, 'forecast_slope': -0.006446493945782693}",165
신라에스지|미니소시지|합성수지류,0.0,0.0,0.0,0.0,0.0,0.20136135364783037,0.6388888888888888,0.2247407458966568,2.0,-68.48257073338307,"{'weights': {'growth': 0.35, 'volatility': 0.25, 'seasonality': 0.2, 'acceleration': 0.2}, 'recent_slope': 0.17142857142857143, 'forecast_slope': -0.009075178025567373}",166
쌍인|과일젤리|인체이물류,0.0,0.0,0.0,0.0,0.0,0.000541136321803039,0.4722222222222222,0.0006475282443509286,3.0,-99.88540642597113,"{'weights': {'growth': 0.35, 'volatility': 0.25, 'seasonality': 0.2, 'acceleration': 0.2}, 'recent_slope': 0.0, 'forecast_slope': -4.0487394863094086e-05}",167
부산공장|잡곡|합성수지류,0.0,0.0,0.0,0.0,0.0,0.28199407376264657,0.7222222222222222,0.3118984609143166,4.0,-60.954666709787396,"{'weights': {'growth': 0.35, 'volatility': 0.25, 'seasonality': 0.2, 'acceleration': 0.2}, 'recent_slope': -1.1286362135477398e-17, 'forecast_slope': -0.011637405942819038}",168
부산공장|잡곡|인체이물류,0.0,0.0,0.0,0.0,0.0,0.7392434583647655,1.5833333333333333,0.8093492796931405,5.0,-53.31093947169903,"{'weights': {'growth': 0.35, 'volatility': 0.25, 'seasonality': 0.2, 'acceleration': 0.2}, 'recent_slope': 1.865412628475481e-17, 'forecast_slope': -0.027359421768785912}",169
삼해상사(김포)|국판삼해김|기타이물류,0.0,0.0,0.0,0.0,0.0,0.15540665840146795,1.6944444444444444,0.18602140401666536,5.0,-90.82845950417567,"{'weights': {'growth': 0.35, 'volatility': 0.25, 'seasonality': 0.2, 'acceleration': 0.2}, 'recent_slope': -1.1286362135477398e-17, 'forecast_slope': -0.011649330220074854}",170
씨푸드_성남|삼호어묵|동물성이물,0.0,0.0,0.0,0.0,0.0,0.07451345312445044,0.3333333333333333,0.08676388678350706,2.0,-77.64596406266486,"{'weights': {'growth': 0.35, 'volatility': 0.25, 'seasonality': 0.2, 'acceleration': 0.2}, 'recent_slope': 0.08571428571428572, 'forecast_slope': -0.004698602881892319}",171
부산공장|일반국밥|기타,0.0,0.0,0.0,0.0,0.0,0.05606458489788741,0.4166666666666667,0.06858008636146405,3.0,-86.54449962450703,"{'weights': {'growth': 0.35, 'volatility': 0.25, 'seasonality': 0.2, 'acceleration': 0.2}, 'recent_slope': 0.0, 'forecast_slope': -0.004732381981141491}",172
부산공장|BIG컵반(컵)|합성수지류,0.0,0.0,0.0,0.0,0.0,1.618385957120757e-05,0.3888888888888889,2.4942315443420516e-05,2.0,-99.99583843611026,"{'weights': {'growth': 0.35, 'volatility': 0.25, 'seasonality': 0.2, 'acceleration': 0.2}, 'recent_slope': 0.0, 'forecast_slope': -3.083161036029669e-06}",173
부산공장|백미|공정이물류,0.0,0.0,0.0,0.0,0.0,0.16411897601229897,0.75,0.2325442718197126,3.0,-78.1174698650268,"{'weights': {'growth': 0.35, 'volatility': 0.25, 'seasonality': 0.2, 'acceleration': 0.2}, 'recent_slope': 0.1142857142857143, 'forecast_slope': -0.024745995589153254}",174
