series_id,status,n_obs,aic,bic,path
공주공장|된장가정용|곰팡이,success,159,-2014.3586069615046,-2001.088805210717,artifacts\models\base_2021_2023\공주공장_된장가정용_곰팡이.pkl
공주공장|된장가정용|동물성이물,success,159,-180.68874424466236,-167.41894249387474,artifacts\models\base_2021_2023\공주공장_된장가정용_동물성이물.pkl
공주공장|된장가정용|관능,success,159,-2536.6407762415465,-2523.3709744907587,artifacts\models\base_2021_2023\공주공장_된장가정용_관능.pkl
공주공장|된장가정용|변화,success,159,214.30870688071622,227.57850863150384,artifacts\models\base_2021_2023\공주공장_된장가정용_변화.pkl
공주공장|된장가정용|기타이물류,success,159,20.394668328287622,33.66447007907524,artifacts\models\base_2021_2023\공주공장_된장가정용_기타이물류.pkl
공주공장|된장가정용|식물성이물,success,159,-180.68874442957622,-167.4189426787886,artifacts\models\base_2021_2023\공주공장_된장가정용_식물성이물.pkl
공주공장|된장가정용|포장불량,success,159,-20.13538342257914,-6.865581671791524,artifacts\models\base_2021_2023\공주공장_된장가정용_포장불량.pkl
공주공장|된장업소용|기타이물류,success,159,-65.33445430016506,-52.06465254937745,artifacts\models\base_2021_2023\공주공장_된장업소용_기타이물류.pkl
공주공장|된장가정용|합성수지류,success,159,-16.736758640216237,-3.466956889428623,artifacts\models\base_2021_2023\공주공장_된장가정용_합성수지류.pkl
공주공장|된장업소용|색상,success,159,-180.68874424466247,-167.41894249387485,artifacts\models\base_2021_2023\공주공장_된장업소용_색상.pkl
공주공장|된장업소용|변화,success,159,111.72631881573278,124.9961205665204,artifacts\models\base_2021_2023\공주공장_된장업소용_변화.pkl
공주공장|된장업소용|기타,success,159,-2014.3586069615046,-2001.088805210717,artifacts\models\base_2021_2023\공주공장_된장업소용_기타.pkl
공주공장|된장업소용|성분,success,159,-180.6887442446624,-167.41894249387477,artifacts\models\base_2021_2023\공주공장_된장업소용_성분.pkl
공주공장|된장업소용|합성수지류,success,159,-107.90829055904321,-94.6384888082556,artifacts\models\base_2021_2023\공주공장_된장업소용_합성수지류.pkl
공주공장|된장업소용|관능,success,159,-2399.1410030650122,-2385.8712013142244,artifacts\models\base_2021_2023\공주공장_된장업소용_관능.pkl
공주공장|쌈장가정용|공정이물류,success,159,-65.33445430014986,-52.06465254936224,artifacts\models\base_2021_2023\공주공장_쌈장가정용_공정이물류.pkl
공주공장|된장업소용|식물성이물,success,159,-65.33445431765166,-52.06465256686405,artifacts\models\base_2021_2023\공주공장_된장업소용_식물성이물.pkl
공주공장|쌈장가정용|기타,success,159,-65.33445430725038,-52.06465255646277,artifacts\models\base_2021_2023\공주공장_쌈장가정용_기타.pkl
공주공장|쌈장가정용|동물성이물,success,159,-107.90829055904311,-94.63848880825549,artifacts\models\base_2021_2023\공주공장_쌈장가정용_동물성이물.pkl
공주공장|쌈장가정용|기타이물류,success,159,-65.33445430290863,-52.06465255212101,artifacts\models\base_2021_2023\공주공장_쌈장가정용_기타이물류.pkl
공주공장|쌈장가정용|변화,success,159,82.34468715802086,95.61448890880848,artifacts\models\base_2021_2023\공주공장_쌈장가정용_변화.pkl
공주공장|쌈장가정용|식물성이물,success,159,-16.132894473072994,-2.86309272228538,artifacts\models\base_2021_2023\공주공장_쌈장가정용_식물성이물.pkl
공주공장|쌈장가정용|치명,success,159,-180.68874424466253,-167.4189424938749,artifacts\models\base_2021_2023\공주공장_쌈장가정용_치명.pkl
공주공장|쌈장가정용|성분,success,159,-2014.3586069615046,-2001.088805210717,artifacts\models\base_2021_2023\공주공장_쌈장가정용_성분.pkl
공주공장|쌈장가정용|관능,success,159,-2399.140976844207,-2385.8711750934194,artifacts\models\base_2021_2023\공주공장_쌈장가정용_관능.pkl
